ID_Registro,Fecha,PerdidaCC1,PerdidaCC2,PerdidaCC1_Pct,PerdidaCC2_Pct,Causa,Duracion_Horas,Perdida_Ingresos_CC1_USD,Perdida_Ingresos_CC2_USD
1780,2011-02-03,52.87,33.87,6.22,4.52,Mantenimiento_Programado,41.8,110606.3,70848.64
1781,2016-02-25,26.47,36.36,3.11,4.85,Degradación_Equipos,51.2,67806.92,93127.46
1782,2005-03-09,40.23,46.73,4.73,6.23,Degradación_Equipos,69.9,140514.44,163236.91
1783,2007-10-16,45.11,23.61,5.31,3.15,Falla_Menor,39.8,89687.58,46948.02
1784,2006-07-18,55.66,55.44,6.55,7.39,Restricciones_Combustible,20.0,55642.68,55417.34
1785,2018-11-04,61.5,27.97,7.24,3.73,Mantenimiento_Programado,52.2,160515.19,72999.91
1786,2018-12-22,29.94,54.55,3.52,7.27,Mantenimiento_Programado,37.6,56224.86,102439.67
1787,2014-04-06,35.47,33.03,4.17,4.4,Restricciones_Combustible,53.1,94221.0,87740.21
1788,2014-02-27,55.18,54.77,6.49,7.3,Falla_Menor,54.8,151292.22,150168.01
1789,2001-02-06,34.2,43.48,4.02,5.8,Degradación_Equipos,66.6,113837.26,144705.23
1790,2001-09-26,38.33,26.93,4.51,3.59,Falla_Menor,53.0,101563.9,71353.7
1791,2007-09-03,55.75,49.6,6.56,6.61,Degradación_Equipos,14.3,39913.0,35505.06
1792,2007-02-08,41.31,52.83,4.86,7.04,Condiciones_Ambientales,58.7,121261.42,155070.17
1793,2009-07-08,44.78,59.38,5.27,7.92,Falla_Menor,58.2,130316.23,172805.79
1794,2004-08-22,33.93,55.3,3.99,7.37,Restricciones_Combustible,22.1,37479.7,61091.23
1795,2005-04-15,37.09,36.58,4.36,4.88,Restricciones_Combustible,4.2,7842.0,7733.81
1796,2017-10-11,63.01,25.34,7.41,3.38,Condiciones_Ambientales,36.9,116384.48,46799.54
1797,2006-06-26,36.24,34.11,4.26,4.55,Restricciones_Combustible,47.0,85136.18,80146.89
1798,2012-07-11,59.95,46.41,7.05,6.19,Mantenimiento_Programado,9.9,29636.59,22945.96
1799,2016-07-07,49.45,41.46,5.82,5.53,Mantenimiento_Programado,14.0,34652.27,29049.23
1800,2005-05-21,42.73,27.2,5.03,3.63,Mantenimiento_Programado,14.1,30216.0,19232.53
1801,2017-02-09,42.37,34.58,4.98,4.61,Condiciones_Ambientales,17.5,36995.93,30196.16
1802,2017-05-21,56.97,29.97,6.7,4.0,Falla_Menor,61.1,173959.59,91513.15
1803,2018-08-29,36.79,39.64,4.33,5.29,Mantenimiento_Programado,54.3,99874.74,107620.58
1804,2014-03-15,42.98,53.47,5.06,7.13,Condiciones_Ambientales,52.7,113302.96,140962.86
1805,2011-01-10,64.16,35.18,7.55,4.69,Mantenimiento_Programado,31.0,99541.48,54584.88
1806,2016-06-28,46.53,41.63,5.47,5.55,Mantenimiento_Programado,40.8,94930.61,84932.88
1807,2009-06-22,34.86,26.91,4.1,3.59,Mantenimiento_Programado,12.2,21211.36,16375.27
1808,2004-11-05,33.41,49.01,3.93,6.53,Mantenimiento_Programado,11.7,19477.88,28573.48
1809,2000-05-29,49.49,55.46,5.82,7.39,Mantenimiento_Programado,24.7,61113.89,68480.84
1810,2002-03-22,40.64,31.15,4.78,4.15,Falla_Menor,28.9,58760.36,45036.65
1811,2016-07-30,59.75,54.15,7.03,7.22,Condiciones_Ambientales,36.1,107883.33,97767.39
1812,2011-11-12,41.09,35.33,4.83,4.71,Falla_Menor,38.4,78987.76,67920.05
1813,2014-12-13,64.43,32.55,7.58,4.34,Degradación_Equipos,6.9,22248.17,11240.59
1814,2014-12-31,53.13,28.52,6.25,3.8,Falla_Menor,56.0,148833.16,79879.17
1815,2000-07-16,53.94,44.29,6.35,5.91,Condiciones_Ambientales,49.0,132239.84,108588.34
1816,2007-12-07,40.83,52.66,4.8,7.02,Condiciones_Ambientales,18.8,38372.48,49495.97
1817,2015-04-14,41.62,35.57,4.9,4.74,Falla_Menor,12.9,26849.5,22945.88
1818,2013-01-02,41.24,46.14,4.85,6.15,Falla_Menor,61.8,127395.53,142531.58
1819,2000-04-01,36.14,25.28,4.25,3.37,Condiciones_Ambientales,64.2,115954.25,81125.56
1820,2009-04-11,37.5,57.65,4.41,7.69,Mantenimiento_Programado,68.5,128435.43,197465.24
1821,2010-05-01,56.52,55.8,6.65,7.44,Falla_Menor,44.2,124779.83,123193.14
1822,2003-02-26,31.22,41.75,3.67,5.57,Restricciones_Combustible,63.2,98695.71,131958.82
1823,2013-04-30,58.22,29.27,6.85,3.9,Mantenimiento_Programado,21.4,62251.38,31297.48
1824,2012-08-05,25.83,33.97,3.04,4.53,Degradación_Equipos,61.3,79192.87,104130.67
1825,2007-05-30,54.02,29.85,6.35,3.98,Falla_Menor,4.4,11892.04,6572.39
1826,2003-10-24,47.41,28.42,5.58,3.79,Degradación_Equipos,17.6,41739.47,25018.84
1827,2011-01-12,42.83,54.99,5.04,7.33,Restricciones_Combustible,26.0,55762.42,71587.35
1828,2009-05-13,28.66,58.24,3.37,7.77,Mantenimiento_Programado,12.7,18266.18,37120.76
1829,2012-09-12,55.05,31.39,6.48,4.19,Condiciones_Ambientales,38.6,106314.46,60617.04
1830,2004-05-24,50.93,57.85,5.99,7.71,Falla_Menor,23.4,59637.25,67737.87
1831,2018-04-11,59.78,27.04,7.03,3.61,Condiciones_Ambientales,35.4,105798.82,47860.21
1832,2016-02-27,25.82,36.76,3.04,4.9,Restricciones_Combustible,6.6,8569.64,12201.94
1833,2012-10-17,65.16,28.11,7.67,3.75,Falla_Menor,27.6,89893.24,38779.0
1834,2019-07-26,42.69,49.93,5.02,6.66,Degradación_Equipos,61.1,130391.53,152495.07
1835,2019-07-31,26.18,50.91,3.08,6.79,Degradación_Equipos,4.2,5547.58,10786.33
1836,2009-07-30,26.1,47.34,3.07,6.31,Falla_Menor,22.3,29118.28,52809.69
1837,2002-08-03,58.41,57.4,6.87,7.65,Falla_Menor,12.7,37235.75,36592.41
1838,2006-12-30,66.12,40.85,7.78,5.45,Condiciones_Ambientales,4.3,14256.38,8807.15
1839,2012-03-15,54.86,34.72,6.45,4.63,Degradación_Equipos,34.6,94888.75,60052.42
1840,2002-01-05,67.17,42.9,7.9,5.72,Falla_Menor,68.3,229441.3,146516.37
1841,2006-12-16,57.35,46.61,6.75,6.22,Restricciones_Combustible,8.0,22857.36,18580.21
1842,2002-05-08,38.98,53.72,4.59,7.16,Condiciones_Ambientales,38.2,74530.61,102717.99
1843,2003-05-05,53.06,55.79,6.24,7.44,Degradación_Equipos,67.5,178934.34,188167.01
1844,2018-03-03,59.19,40.31,6.96,5.37,Restricciones_Combustible,32.6,96372.07,65632.99
1845,2016-05-25,46.78,55.3,5.5,7.37,Falla_Menor,19.1,44562.54,52672.97
1846,2007-02-01,36.22,23.94,4.26,3.19,Restricciones_Combustible,11.5,20858.32,13786.2
1847,2010-06-06,44.19,50.75,5.2,6.77,Condiciones_Ambientales,29.4,65060.76,74709.33
1848,2004-01-19,40.7,57.05,4.79,7.61,Degradación_Equipos,56.8,115560.03,161972.15
1849,2018-12-04,40.13,22.76,4.72,3.03,Degradación_Equipos,16.4,32825.56,18612.56
1850,2015-10-11,43.49,25.14,5.12,3.35,Falla_Menor,50.5,109770.56,63457.39
1851,2008-01-11,56.47,24.41,6.64,3.26,Mantenimiento_Programado,65.3,184322.85,79679.36
1852,2010-04-09,60.61,57.98,7.13,7.73,Falla_Menor,4.6,13894.06,13290.99
1853,2011-04-04,45.17,27.95,5.31,3.73,Falla_Menor,18.5,41694.71,25798.48
1854,2019-01-30,32.08,50.97,3.77,6.8,Falla_Menor,49.1,78693.35,125036.07
1855,2015-05-19,39.52,39.17,4.65,5.22,Degradación_Equipos,42.3,83612.18,82878.68
1856,2003-11-26,59.58,24.54,7.01,3.27,Mantenimiento_Programado,27.0,80416.74,33128.83
1857,2001-03-30,49.63,37.7,5.84,5.03,Degradación_Equipos,37.8,93821.69,71283.26
1858,2005-01-07,27.01,55.46,3.18,7.39,Degradación_Equipos,42.9,57956.14,118994.22
1859,2015-01-30,31.62,57.47,3.72,7.66,Falla_Menor,59.9,94629.89,172006.52
1860,2017-02-13,61.47,30.64,7.23,4.08,Degradación_Equipos,59.2,181933.28,90674.74
1861,2016-11-28,28.6,49.3,3.36,6.57,Falla_Menor,17.9,25584.85,44100.48
1862,2005-12-06,32.42,28.54,3.81,3.8,Condiciones_Ambientales,12.3,19944.25,17554.04
1863,2014-03-29,36.7,49.62,4.32,6.62,Mantenimiento_Programado,55.0,100919.64,136459.49
1864,2013-01-15,59.31,50.67,6.98,6.76,Falla_Menor,56.4,167124.27,142801.29
1865,2013-10-27,62.65,25.46,7.37,3.39,Mantenimiento_Programado,32.8,102773.54,41758.1
1866,2012-11-08,57.79,40.02,6.8,5.34,Degradación_Equipos,32.9,95134.33,65881.13
1867,2005-03-25,60.36,24.05,7.1,3.21,Restricciones_Combustible,41.4,124896.45,49766.78
1868,2010-10-07,26.65,29.87,3.14,3.98,Restricciones_Combustible,69.7,92930.3,104157.94
1869,2002-08-10,49.16,48.72,5.78,6.5,Restricciones_Combustible,30.3,74469.81,73801.64
1870,2007-12-31,53.13,44.44,6.25,5.92,Condiciones_Ambientales,38.4,102026.99,85332.69
1871,2016-11-23,51.26,41.35,6.03,5.51,Mantenimiento_Programado,14.4,36963.13,29823.09
1872,2011-01-23,55.8,58.5,6.56,7.8,Restricciones_Combustible,56.1,156648.81,164216.67
1873,2014-11-04,63.43,50.77,7.46,6.77,Falla_Menor,30.1,95461.2,76404.72
1874,2001-01-07,60.87,47.74,7.16,6.37,Restricciones_Combustible,16.4,49843.96,39093.7
1875,2017-03-05,58.92,42.26,6.93,5.63,Condiciones_Ambientales,28.9,85227.87,61119.0
1876,2007-10-20,42.69,53.12,5.02,7.08,Condiciones_Ambientales,60.5,129163.19,160705.3
1877,2012-08-02,34.86,24.95,4.1,3.33,Falla_Menor,18.9,32926.18,23567.26
1878,2015-05-27,54.92,47.16,6.46,6.29,Mantenimiento_Programado,56.3,154720.2,132876.48
1879,2005-03-03,49.57,58.0,5.83,7.73,Degradación_Equipos,71.3,176709.1,206761.72
1880,2019-06-06,34.61,58.13,4.07,7.75,Condiciones_Ambientales,7.9,13707.29,23024.43
1881,2009-12-15,45.74,53.74,5.38,7.17,Falla_Menor,46.4,106144.45,124720.98
1882,2019-08-18,28.86,43.18,3.4,5.76,Condiciones_Ambientales,15.4,22196.31,33212.63
1883,2001-04-06,41.73,27.53,4.91,3.67,Restricciones_Combustible,60.8,126917.05,83725.29
1884,2018-03-24,53.89,50.46,6.34,6.73,Falla_Menor,20.8,56119.13,52553.32
1885,2003-03-24,41.4,48.73,4.87,6.5,Condiciones_Ambientales,53.8,111363.55,131068.79
1886,2017-05-24,66.54,29.66,7.83,3.95,Condiciones_Ambientales,54.1,179899.52,80189.2
1887,2013-12-03,40.2,25.85,4.73,3.45,Restricciones_Combustible,50.8,102099.53,65648.15
1888,2003-11-14,30.43,56.68,3.58,7.56,Condiciones_Ambientales,67.8,103111.21,192032.31
1889,2001-12-19,67.72,55.17,7.97,7.36,Condiciones_Ambientales,25.8,87300.54,71126.01
1890,2005-09-26,30.24,29.17,3.56,3.89,Degradación_Equipos,13.9,21055.44,20309.61
1891,2003-02-17,42.86,31.6,5.04,4.21,Falla_Menor,6.0,12934.46,9536.51
1892,2004-01-28,35.95,26.51,4.23,3.53,Mantenimiento_Programado,27.9,50087.09,36926.38
1893,2005-12-08,37.61,36.19,4.42,4.83,Degradación_Equipos,50.2,94475.89,90906.96
1894,2011-12-24,60.11,23.61,7.07,3.15,Mantenimiento_Programado,58.6,176205.98,69196.9
1895,2010-12-19,41.21,25.78,4.85,3.44,Restricciones_Combustible,34.0,69963.5,43760.75
1896,2007-01-30,28.72,29.95,3.38,3.99,Degradación_Equipos,61.9,88880.3,92663.73
1897,2005-02-15,28.07,33.12,3.3,4.42,Condiciones_Ambientales,52.3,73408.28,86612.59
1898,2014-07-26,37.1,34.82,4.37,4.64,Restricciones_Combustible,61.8,114626.43,107583.23
1899,2012-08-24,48.65,22.9,5.72,3.05,Falla_Menor,52.0,126496.85,59540.06
1900,2005-09-21,65.95,46.05,7.76,6.14,Degradación_Equipos,27.4,90338.64,63085.85
1901,2006-03-03,26.0,59.95,3.06,7.99,Degradación_Equipos,49.7,64576.22,148917.18
1902,2003-07-21,46.07,25.81,5.42,3.44,Mantenimiento_Programado,40.8,94016.1,52660.59
1903,2008-07-15,55.21,46.07,6.5,6.14,Falla_Menor,6.8,18767.3,15660.42
1904,2008-11-16,58.87,47.81,6.93,6.37,Degradación_Equipos,66.2,194998.49,158339.55
1905,2015-02-02,30.23,48.06,3.56,6.41,Condiciones_Ambientales,19.5,29551.89,46973.0
1906,2005-06-12,52.1,43.61,6.13,5.81,Falla_Menor,71.9,187414.8,156861.42
1907,2008-10-01,64.37,34.85,7.57,4.65,Restricciones_Combustible,7.0,22544.3,12207.38
1908,2002-08-05,64.24,25.63,7.56,3.42,Restricciones_Combustible,40.6,130494.24,52056.1
1909,2007-05-15,25.57,57.58,3.01,7.68,Mantenimiento_Programado,10.7,13680.45,30805.26
1910,2007-08-19,35.64,47.99,4.19,6.4,Degradación_Equipos,29.1,51935.52,69937.21
1911,2009-01-29,57.48,54.2,6.76,7.23,Restricciones_Combustible,9.4,27072.9,25526.76
1912,2005-07-26,53.03,34.74,6.24,4.63,Falla_Menor,70.8,187638.03,122918.83
1913,2003-01-28,64.77,30.08,7.62,4.01,Restricciones_Combustible,11.8,38355.53,17808.81
1914,2011-04-25,27.62,55.62,3.25,7.42,Condiciones_Ambientales,7.4,10238.35,20617.72
1915,2019-07-05,61.01,37.47,7.18,5.0,Degradación_Equipos,17.8,54203.21,33295.64
1916,2009-04-04,62.05,31.3,7.3,4.17,Mantenimiento_Programado,18.8,58450.45,29487.03
1917,2018-06-17,56.33,30.29,6.63,4.04,Condiciones_Ambientales,4.6,12832.01,6899.27
1918,2008-01-23,37.87,40.44,4.46,5.39,Mantenimiento_Programado,68.5,129725.67,138553.11
1919,2008-04-13,66.02,49.93,7.77,6.66,Restricciones_Combustible,51.8,171006.52,129320.41
1920,2003-09-17,31.66,30.77,3.72,4.1,Condiciones_Ambientales,49.3,78070.36,75885.3
1921,2014-07-19,29.03,41.03,3.42,5.47,Mantenimiento_Programado,51.4,74557.08,105379.91
1922,2011-06-16,63.99,51.1,7.53,6.81,Restricciones_Combustible,40.9,130774.13,104428.07
1923,2017-03-26,40.02,41.84,4.71,5.58,Restricciones_Combustible,64.0,128145.72,133991.69
1924,2002-07-03,56.51,58.27,6.65,7.77,Falla_Menor,36.4,102773.75,105968.4
1925,2005-04-20,45.34,48.36,5.33,6.45,Restricciones_Combustible,49.9,113220.35,120764.22
1926,2010-03-27,51.52,38.72,6.06,5.16,Restricciones_Combustible,48.4,124700.62,93717.03
1927,2010-04-15,30.98,50.88,3.64,6.78,Restricciones_Combustible,52.6,81501.1,133848.19
1928,2016-08-07,41.64,39.05,4.9,5.21,Condiciones_Ambientales,46.1,96006.87,90049.85
1929,2015-01-01,58.16,46.45,6.84,6.19,Mantenimiento_Programado,66.5,193404.18,154439.16
1930,2008-09-18,66.48,37.57,7.82,5.01,Restricciones_Combustible,64.2,213306.73,120542.16
1931,2003-04-15,58.92,25.85,6.93,3.45,Falla_Menor,35.9,105624.19,46347.66
1932,2008-08-23,64.31,47.48,7.57,6.33,Restricciones_Combustible,67.3,216541.0,159860.87
1933,2006-01-31,32.39,27.84,3.81,3.71,Mantenimiento_Programado,58.0,93957.65,80742.08
1934,2004-04-22,26.23,44.3,3.09,5.91,Degradación_Equipos,32.7,42879.97,72418.26
1935,2014-05-08,48.37,46.53,5.69,6.2,Restricciones_Combustible,5.9,14303.26,13760.25
1936,2000-05-29,26.46,29.27,3.11,3.9,Degradación_Equipos,44.1,58380.46,64592.23
1937,2003-01-05,37.24,36.53,4.38,4.87,Condiciones_Ambientales,42.3,78756.64,77255.5
1938,2019-08-01,39.04,36.51,4.59,4.87,Mantenimiento_Programado,55.8,109011.0,101941.0
1939,2015-09-24,67.28,41.0,7.92,5.47,Condiciones_Ambientales,38.7,130017.83,79236.44
1940,2005-05-22,36.15,57.45,4.25,7.66,Condiciones_Ambientales,15.7,28453.75,45220.41
1941,2006-12-27,45.47,34.15,5.35,4.55,Condiciones_Ambientales,57.2,130063.48,97689.55
1942,2009-01-08,36.24,27.14,4.26,3.62,Degradación_Equipos,21.2,38380.41,28743.4
1943,2002-05-03,55.57,53.25,6.54,7.1,Degradación_Equipos,47.8,132728.97,127195.1
1944,2010-03-23,41.82,31.88,4.92,4.25,Falla_Menor,65.7,137427.51,104752.51
1945,2008-12-25,46.87,41.74,5.51,5.57,Falla_Menor,17.2,40415.43,35995.75
1946,2010-04-26,45.07,35.81,5.3,4.78,Mantenimiento_Programado,37.2,83780.53,66576.16
1947,2004-04-01,28.46,30.02,3.35,4.0,Falla_Menor,20.2,28673.91,30252.11
1948,2001-12-14,43.27,54.83,5.09,7.31,Falla_Menor,51.1,110575.23,140103.2
1949,2013-03-30,27.88,50.56,3.28,6.74,Restricciones_Combustible,9.4,13084.78,23724.43
1950,2006-07-28,35.53,56.69,4.18,7.56,Mantenimiento_Programado,20.1,35789.64,57098.65
1951,2006-11-05,54.86,27.79,6.45,3.7,Restricciones_Combustible,34.9,95827.64,48533.72
1952,2002-05-07,63.96,40.64,7.52,5.42,Condiciones_Ambientales,36.0,115088.74,73130.51
1953,2011-12-17,46.68,41.42,5.49,5.52,Falla_Menor,10.1,23609.19,20951.76
1954,2010-05-30,64.33,22.9,7.57,3.05,Condiciones_Ambientales,62.2,199933.62,71175.24
1955,2012-03-15,54.75,57.09,6.44,7.61,Restricciones_Combustible,36.6,100292.55,104578.59
1956,2005-11-10,51.97,44.43,6.11,5.92,Mantenimiento_Programado,69.1,179531.12,153510.07
1957,2006-04-10,56.72,35.28,6.67,4.7,Mantenimiento_Programado,23.2,65781.62,40916.5
1958,2003-09-23,62.92,27.25,7.4,3.63,Degradación_Equipos,66.4,209021.79,90542.94
1959,2012-06-06,26.41,37.12,3.11,4.95,Restricciones_Combustible,65.0,85808.78,120621.79
1960,2009-05-27,29.54,34.86,3.47,4.65,Condiciones_Ambientales,25.5,37601.1,44382.72
1961,2017-10-22,29.16,40.36,3.43,5.38,Degradación_Equipos,66.2,96521.59,133594.18
1962,2004-04-10,38.27,29.41,4.5,3.92,Falla_Menor,13.4,25604.62,19675.82
1963,2019-05-15,30.91,26.11,3.64,3.48,Mantenimiento_Programado,27.1,41932.99,35419.88
1964,2019-05-06,43.78,53.53,5.15,7.14,Condiciones_Ambientales,67.0,146582.62,179247.77
1965,2015-11-09,51.82,31.79,6.1,4.24,Mantenimiento_Programado,29.2,75545.11,46347.39
1966,2018-10-10,49.68,24.76,5.84,3.3,Condiciones_Ambientales,35.6,88336.93,44032.66
1967,2000-04-30,65.92,38.55,7.76,5.14,Restricciones_Combustible,16.5,54358.59,31789.1
1968,2001-04-02,54.86,23.93,6.45,3.19,Falla_Menor,63.9,175357.47,76477.49
1969,2017-10-01,54.93,51.27,6.46,6.84,Falla_Menor,12.8,35265.94,32916.2
1970,2018-05-27,67.27,31.36,7.91,4.18,Restricciones_Combustible,22.7,76333.53,35580.29
1971,2005-01-17,45.55,30.67,5.36,4.09,Falla_Menor,69.7,158828.15,106949.63
1972,2019-03-26,55.54,39.49,6.53,5.27,Degradación_Equipos,6.2,17156.56,12199.19
1973,2002-03-05,32.94,52.17,3.87,6.96,Mantenimiento_Programado,20.7,34049.47,53935.76
1974,2013-09-16,54.19,44.92,6.38,5.99,Mantenimiento_Programado,31.5,85479.05,70856.06
1975,2018-10-10,25.59,38.04,3.01,5.07,Falla_Menor,56.0,71721.65,106607.94
1976,2002-01-06,62.53,27.5,7.36,3.67,Restricciones_Combustible,29.8,93127.63,40958.92
1977,2009-05-19,52.05,34.6,6.12,4.61,Restricciones_Combustible,26.9,70055.32,46567.01
1978,2003-01-13,67.81,57.91,7.98,7.72,Degradación_Equipos,45.5,154258.15,131735.61
1979,2005-05-30,38.64,59.49,4.55,7.93,Degradación_Equipos,23.6,45664.48,70312.07
1980,2013-08-24,35.85,41.66,4.22,5.55,Degradación_Equipos,57.1,102316.67,118899.58
1981,2000-11-10,48.96,48.48,5.76,6.46,Falla_Menor,65.0,159025.67,157464.54
1982,2019-10-06,35.47,32.86,4.17,4.38,Degradación_Equipos,31.0,54986.72,50935.84
1983,2010-05-16,40.49,48.72,4.76,6.5,Mantenimiento_Programado,28.0,56673.57,68184.88
1984,2006-04-25,39.88,42.5,4.69,5.67,Condiciones_Ambientales,46.7,93172.69,99279.79
1985,2013-12-14,28.89,27.35,3.4,3.65,Mantenimiento_Programado,43.2,62395.3,59076.68
1986,2003-10-11,47.51,25.1,5.59,3.35,Condiciones_Ambientales,35.3,83833.21,44294.29
1987,2009-06-06,40.68,49.33,4.79,6.58,Mantenimiento_Programado,70.1,142479.18,172796.54
1988,2018-02-07,65.38,45.48,7.69,6.06,Restricciones_Combustible,61.6,201526.49,140183.8
1989,2010-08-26,32.81,50.69,3.86,6.76,Mantenimiento_Programado,62.1,101846.16,157360.21
1990,2017-05-12,57.32,25.56,6.74,3.41,Mantenimiento_Programado,60.2,172618.5,76964.65
1991,2001-09-06,30.23,53.64,3.56,7.15,Restricciones_Combustible,51.7,78181.64,138703.68
1992,2008-03-24,40.19,34.13,4.73,4.55,Mantenimiento_Programado,20.0,40219.31,34160.71
1993,2019-07-24,37.09,29.51,4.36,3.93,Condiciones_Ambientales,53.3,98757.72,78559.84
1994,2008-06-27,53.7,57.82,6.32,7.71,Mantenimiento_Programado,24.7,66376.95,71466.21
1995,2001-04-28,33.63,38.48,3.96,5.13,Falla_Menor,27.2,45732.7,52327.34
1996,2017-12-23,67.3,46.47,7.92,6.2,Degradación_Equipos,53.4,179641.63,124026.04
1997,2018-10-18,47.54,49.79,5.59,6.64,Falla_Menor,26.3,62555.79,65523.77
1998,2010-02-01,65.48,30.36,7.7,4.05,Condiciones_Ambientales,39.3,128732.48,59682.36
1999,2005-04-22,40.68,33.55,4.79,4.47,Condiciones_Ambientales,41.9,85331.93,70356.9
2000,2008-02-18,58.71,33.84,6.91,4.51,Condiciones_Ambientales,46.6,136662.53,78787.35
2001,2000-06-11,34.39,52.1,4.05,6.95,Falla_Menor,27.5,47263.76,71606.22
2002,2019-08-11,34.51,55.97,4.06,7.46,Degradación_Equipos,46.9,80986.34,131366.26
2003,2004-09-23,65.27,45.07,7.68,6.01,Falla_Menor,56.4,184201.9,127201.44
2004,2004-10-13,30.55,35.54,3.59,4.74,Degradación_Equipos,47.6,72669.11,84523.31
2005,2017-09-18,62.56,37.22,7.36,4.96,Restricciones_Combustible,64.0,200139.94,119075.02
2006,2004-07-31,28.21,33.35,3.32,4.45,Mantenimiento_Programado,47.7,67264.76,79504.01
2007,2001-10-02,35.94,42.66,4.23,5.69,Mantenimiento_Programado,32.4,58152.48,69026.81
2008,2005-01-11,46.31,31.56,5.45,4.21,Restricciones_Combustible,45.1,104390.49,71141.04
2009,2008-02-16,44.56,41.71,5.24,5.56,Condiciones_Ambientales,17.5,38901.47,36408.86
2010,2006-11-26,54.95,58.68,6.46,7.82,Falla_Menor,11.3,31059.92,33171.55
2011,2008-01-30,28.85,27.59,3.39,3.68,Restricciones_Combustible,71.5,103168.21,98651.13
2012,2012-05-17,59.48,33.26,7.0,4.44,Degradación_Equipos,20.1,59704.11,33387.99
2013,2013-06-20,66.89,57.83,7.87,7.71,Mantenimiento_Programado,8.0,26799.43,23170.22
2014,2014-11-13,53.15,44.72,6.25,5.96,Degradación_Equipos,32.7,87016.45,73208.77
2015,2004-08-30,40.84,47.66,4.8,6.35,Falla_Menor,52.0,106193.74,123916.91
2016,2011-08-19,61.2,40.89,7.2,5.45,Falla_Menor,41.2,126119.47,84261.09
2017,2007-01-22,60.81,36.81,7.15,4.91,Restricciones_Combustible,35.8,108972.15,65968.84
2018,2010-04-04,33.56,26.72,3.95,3.56,Condiciones_Ambientales,16.3,27431.8,21840.3
2019,2004-07-13,60.2,55.99,7.08,7.47,Mantenimiento_Programado,37.2,112103.15,104265.11
2020,2002-11-13,50.16,47.11,5.9,6.28,Degradación_Equipos,12.3,30831.92,28960.47
2021,2016-10-16,25.92,49.14,3.05,6.55,Condiciones_Ambientales,9.3,12096.36,22936.37
2022,2018-05-27,48.33,35.11,5.69,4.68,Falla_Menor,16.2,39142.76,28429.62
2023,2013-04-07,25.93,33.64,3.05,4.49,Condiciones_Ambientales,64.2,83245.86,107985.68
2024,2005-07-21,25.96,59.61,3.05,7.95,Falla_Menor,47.4,61512.18,141249.15
2025,2000-12-01,33.25,48.93,3.91,6.52,Restricciones_Combustible,55.5,92337.13,135875.43
2026,2005-06-10,51.77,37.98,6.09,5.06,Mantenimiento_Programado,62.4,161485.22,118462.94
2027,2002-10-07,29.81,46.71,3.51,6.23,Mantenimiento_Programado,5.0,7406.02,11604.64
2028,2014-05-18,32.06,26.33,3.77,3.51,Falla_Menor,36.5,58507.79,48044.96
2029,2001-03-26,53.39,50.98,6.28,6.8,Restricciones_Combustible,26.6,71143.84,67931.82
2030,2009-12-16,48.07,57.51,5.66,7.67,Mantenimiento_Programado,11.4,27397.42,32779.21
2031,2001-12-09,29.15,31.1,3.43,4.15,Mantenimiento_Programado,38.4,55985.5,59736.54
2032,2001-01-06,46.97,40.18,5.53,5.36,Mantenimiento_Programado,11.3,26454.44,22629.61
2033,2004-01-25,67.39,47.02,7.93,6.27,Restricciones_Combustible,29.0,97702.95,68165.82
2034,2001-08-14,46.66,23.22,5.49,3.1,Falla_Menor,32.0,74662.41,37155.18
2035,2018-07-18,26.95,59.03,3.17,7.87,Restricciones_Combustible,47.7,64339.72,140919.14
2036,2017-09-20,42.93,44.0,5.05,5.87,Condiciones_Ambientales,12.2,26103.55,26751.11
2037,2015-10-30,28.53,33.47,3.36,4.46,Mantenimiento_Programado,47.9,68400.15,80233.86
2038,2009-09-07,30.66,56.98,3.61,7.6,Falla_Menor,58.2,89267.98,165907.93
2039,2005-01-01,28.02,56.95,3.3,7.59,Condiciones_Ambientales,62.0,86902.35,176652.13
2040,2009-05-31,50.11,46.17,5.9,6.16,Restricciones_Combustible,48.4,121300.69,111760.93
2041,2017-06-13,32.69,47.14,3.85,6.29,Condiciones_Ambientales,54.3,88752.0,127997.99
2042,2014-06-07,47.74,36.92,5.62,4.92,Mantenimiento_Programado,26.4,63069.9,48773.04
2043,2014-08-12,55.63,27.69,6.54,3.69,Condiciones_Ambientales,14.5,40303.67,20062.76
2044,2005-12-06,34.39,28.21,4.05,3.76,Mantenimiento_Programado,36.4,62501.85,51273.68
2045,2006-08-24,26.76,24.91,3.15,3.32,Condiciones_Ambientales,32.7,43723.97,40702.27
2046,2017-03-24,33.23,49.24,3.91,6.56,Falla_Menor,27.2,45174.82,66938.54
2047,2003-12-02,49.87,58.58,5.87,7.81,Restricciones_Combustible,66.7,166248.18,195279.63
2048,2017-04-10,39.8,25.16,4.68,3.35,Falla_Menor,51.5,102410.57,64745.59
2049,2017-05-30,48.44,44.19,5.7,5.89,Restricciones_Combustible,35.0,84709.4,77271.63
2050,2004-03-10,53.92,34.96,6.34,4.66,Degradación_Equipos,42.9,115588.69,74945.25
