ID_Registro,Fecha,Costo_Falla_USD,Equipo_Afectado,Severidad,Duracion_Horas,MWh_No_Suministrado,Multa_Incumplimiento_USD,Costo_Total_USD
1113,2010-11-25,6468.05,BESS,Crítica,27.3,63.08,5676.8,12144.86
1114,2018-08-17,6059.39,CC1,Crítica,2.4,27.27,2453.99,8513.38
1115,2012-01-31,10517.18,CC1,Mayor,35.6,129.19,11627.07,22144.25
1116,2001-01-16,6186.48,Sistema_Auxiliar,Menor,35.3,149.74,13476.43,19662.91
1117,2006-04-12,5516.25,Sistema_Auxiliar,Moderada,11.9,31.95,2875.15,8391.4
1118,2005-03-02,5905.98,CC1,Mayor,41.8,104.94,9444.58,15350.57
1119,2010-12-25,8001.94,BESS,Moderada,46.6,116.2,10458.1,18460.04
1120,2006-06-02,10236.9,CC1,Mayor,12.3,151.28,13615.6,23852.5
1121,2010-11-29,11494.79,CC1,Crítica,13.2,14.92,1342.82,12837.62
1122,2016-04-02,3986.03,CC2,Menor,28.9,125.49,11294.45,15280.48
1123,2001-12-08,4083.89,BESS,Moderada,33.8,116.42,10477.98,14561.87
1124,2004-03-29,6586.07,BESS,Menor,4.7,177.44,15969.51,22555.59
1125,2013-05-24,7023.38,BESS,Menor,18.4,118.1,10628.56,17651.94
1126,2018-12-19,9388.2,BESS,Moderada,32.5,87.96,7916.19,17304.39
1127,2012-10-15,6511.58,Sistema_Auxiliar,Mayor,17.7,43.67,3930.38,10441.96
1128,2002-08-27,7313.68,CC1,Moderada,19.3,182.72,16444.97,23758.65
1129,2011-06-05,6707.0,TV,Menor,22.0,114.63,10316.81,17023.81
1130,2019-07-22,6640.94,CC2,Moderada,13.1,165.53,14897.94,21538.89
1131,2003-08-04,8473.53,TV,Moderada,29.5,20.85,1876.32,10349.85
1132,2000-01-22,6111.6,CC1,Menor,20.9,48.17,4335.0,10446.6
1133,2015-12-24,5844.56,TV,Moderada,37.1,194.81,17532.98,23377.54
1134,2011-09-24,7045.48,CC2,Mayor,21.6,165.38,14884.18,21929.66
1135,2000-05-20,12010.87,CC2,Crítica,16.9,182.3,16407.42,28418.29
1136,2008-09-22,7993.22,TV,Mayor,24.2,180.0,16200.18,24193.4
1137,2010-09-28,4841.56,BESS,Moderada,9.9,179.53,16157.27,20998.83
1138,2017-03-12,7894.84,CC2,Crítica,20.2,91.49,8234.51,16129.35
1139,2019-02-12,3806.68,CC2,Menor,14.9,118.73,10686.05,14492.73
1140,2000-07-31,14805.3,Sistema_Auxiliar,Crítica,4.4,187.2,16848.14,31653.44
1141,2019-03-23,15387.93,CC1,Crítica,39.0,56.81,5112.56,20500.48
1142,2012-07-26,7436.48,CC2,Moderada,25.8,134.53,12107.96,19544.44
1143,2016-03-15,7240.66,TV,Menor,33.6,13.06,1175.73,8416.39
1144,2006-02-11,7100.56,TV,Mayor,4.4,160.12,14411.25,21511.81
1145,2013-07-23,13930.68,CC2,Crítica,34.8,78.19,7036.65,20967.33
1146,2009-05-10,6671.16,BESS,Mayor,15.2,97.28,8754.82,15425.98
1147,2016-05-08,12362.29,Sistema_Auxiliar,Mayor,32.1,181.62,16345.98,28708.27
1148,2003-04-15,10927.21,CC2,Crítica,7.1,12.39,1115.08,12042.29
1149,2005-07-30,14287.49,Sistema_Auxiliar,Crítica,37.3,24.35,2191.51,16479.0
1150,2018-06-14,3246.1,CC2,Moderada,16.9,27.04,2433.89,5679.98
1151,2000-03-06,15571.5,BESS,Crítica,11.5,187.36,16862.08,32433.58
1152,2003-02-06,5553.72,CC1,Menor,1.2,55.24,4971.93,10525.66
1153,2001-06-25,3358.08,TV,Menor,27.8,173.75,15637.53,18995.61
1154,2009-11-17,16515.79,CC1,Crítica,36.1,199.95,17995.75,34511.54
1155,2004-04-14,4939.07,CC1,Mayor,5.1,10.27,924.42,5863.5
1156,2008-06-10,7995.56,BESS,Menor,14.2,40.35,3631.72,11627.28
1157,2005-10-20,4996.31,CC1,Moderada,43.6,195.27,17573.99,22570.3
1158,2003-09-02,16504.35,CC2,Crítica,6.3,175.3,15777.43,32281.78
1159,2015-07-23,4807.06,CC2,Menor,22.3,197.96,17816.69,22623.74
1160,2009-06-16,4388.09,Sistema_Auxiliar,Menor,29.1,62.14,5592.44,9980.53
1161,2019-05-18,15207.07,CC2,Crítica,41.5,117.21,10549.25,25756.32
1162,2006-11-13,4264.56,BESS,Menor,6.0,140.79,12670.92,16935.47
1163,2014-08-29,6217.42,Sistema_Auxiliar,Mayor,8.0,28.75,2587.52,8804.94
1164,2013-05-19,5916.04,TV,Menor,21.4,161.94,14574.73,20490.77
1165,2014-01-10,11400.84,Sistema_Auxiliar,Mayor,9.4,28.96,2605.96,14006.8
1166,2016-01-20,6922.2,CC2,Menor,3.6,111.74,10056.55,16978.75
1167,2002-09-22,8665.99,BESS,Moderada,44.8,156.34,14070.91,22736.9
1168,2005-08-30,15619.92,CC2,Crítica,11.0,138.46,12461.19,28081.11
1169,2007-11-02,6521.52,Sistema_Auxiliar,Crítica,44.2,181.78,16360.34,22881.87
1170,2017-05-27,7236.4,TV,Mayor,8.5,193.92,17453.18,24689.58
1171,2017-11-09,8034.4,CC2,Moderada,25.2,72.89,6559.96,14594.36
1172,2009-09-04,6141.96,Sistema_Auxiliar,Moderada,4.4,53.08,4777.57,10919.53
1173,2015-12-25,12166.53,Sistema_Auxiliar,Mayor,1.9,72.13,6491.82,18658.35
1174,2010-06-02,16860.79,CC2,Crítica,43.7,191.98,17277.81,34138.6
1175,2009-06-18,3523.54,Sistema_Auxiliar,Menor,9.4,119.83,10785.03,14308.57
1176,2012-06-17,6444.72,Sistema_Auxiliar,Crítica,17.0,172.63,15536.32,21981.04
1177,2008-04-21,7829.78,CC2,Crítica,2.4,11.86,1067.23,8897.01
1178,2009-05-12,8135.93,CC2,Mayor,44.8,49.31,4437.51,12573.44
1179,2012-06-11,5255.92,Sistema_Auxiliar,Menor,43.3,186.7,16803.09,22059.01
1180,2014-09-27,11595.9,CC2,Crítica,1.2,70.81,6373.02,17968.92
1181,2018-07-19,4243.84,TV,Mayor,37.0,77.69,6992.07,11235.91
1182,2003-05-22,16128.76,Sistema_Auxiliar,Crítica,47.0,48.11,4329.66,20458.42
1183,2002-02-22,9077.53,TV,Crítica,18.8,183.06,16475.27,25552.79
1184,2007-12-24,10590.53,BESS,Crítica,3.3,49.95,4495.72,15086.25
1185,2019-11-20,5476.8,Sistema_Auxiliar,Menor,19.0,63.54,5718.64,11195.44
1186,2015-09-13,7226.5,CC2,Menor,25.0,40.2,3617.61,10844.11
1187,2018-03-18,2676.36,BESS,Menor,19.0,153.87,13847.93,16524.29
1188,2012-02-27,12871.58,Sistema_Auxiliar,Crítica,3.2,117.6,10584.12,23455.7
1189,2016-05-31,3955.52,Sistema_Auxiliar,Moderada,42.5,13.82,1244.08,5199.6
1190,2001-07-28,8211.34,BESS,Mayor,23.0,178.63,16076.97,24288.3
1191,2013-02-28,6192.88,TV,Menor,26.0,85.95,7735.2,13928.09
1192,2011-01-15,9094.7,BESS,Moderada,33.5,181.54,16338.38,25433.08
1193,2012-11-13,5900.29,BESS,Moderada,29.3,21.53,1937.68,7837.97
1194,2011-03-16,7510.13,CC1,Crítica,37.2,17.37,1563.7,9073.83
1195,2001-05-30,6756.25,CC1,Moderada,16.3,99.79,8981.05,15737.3
1196,2004-02-24,5907.54,Sistema_Auxiliar,Crítica,38.7,76.26,6863.82,12771.36
1197,2002-04-12,4117.43,BESS,Moderada,20.0,96.57,8691.2,12808.63
1198,2009-02-18,11369.65,CC1,Mayor,32.1,84.48,7603.17,18972.81
1199,2004-03-11,10179.23,Sistema_Auxiliar,Mayor,26.1,10.05,904.12,11083.36
1200,2011-06-07,3566.1,TV,Menor,38.9,63.14,5682.42,9248.52
1201,2001-01-23,11753.72,Sistema_Auxiliar,Crítica,12.3,24.92,2242.97,13996.69
1202,2018-11-16,6586.85,BESS,Menor,15.6,173.16,15584.66,22171.51
1203,2012-06-16,10462.85,TV,Crítica,47.3,82.86,7457.53,17920.38
1204,2003-08-31,13800.53,CC2,Crítica,28.5,121.49,10933.73,24734.26
1205,2011-05-20,16953.71,BESS,Crítica,26.3,136.09,12247.98,29201.69
1206,2011-10-08,6540.41,CC1,Moderada,44.8,24.88,2239.39,8779.8
1207,2002-04-26,6796.04,CC1,Menor,23.9,176.87,15918.12,22714.16
1208,2004-04-14,9509.09,CC1,Moderada,22.8,178.69,16082.03,25591.12
1209,2001-01-14,6891.38,CC2,Moderada,22.6,12.88,1159.48,8050.86
1210,2014-06-21,10900.93,Sistema_Auxiliar,Crítica,22.2,74.19,6676.67,17577.6
1211,2007-10-10,17048.63,CC1,Crítica,21.3,128.4,11556.25,28604.88
1212,2009-04-03,3422.7,CC1,Menor,27.8,11.71,1053.88,4476.58
1213,2019-07-26,11196.81,CC2,Crítica,2.5,122.12,10991.18,22187.99
1214,2010-07-06,3984.8,CC2,Menor,47.7,101.58,9141.96,13126.77
1215,2000-01-17,4292.85,CC2,Mayor,16.0,169.29,15235.83,19528.68
1216,2014-10-21,3942.41,BESS,Menor,47.9,199.27,17934.4,21876.81
1217,2019-12-01,2775.15,CC2,Menor,12.5,177.48,15973.41,18748.56
1218,2006-06-05,8042.33,TV,Moderada,33.4,40.11,3609.54,11651.87
1219,2004-02-25,6730.43,CC1,Mayor,33.6,118.66,10679.45,17409.88
1220,2012-11-12,6443.07,TV,Moderada,4.9,155.47,13992.65,20435.73
1221,2016-02-26,5271.55,TV,Moderada,14.3,97.57,8780.86,14052.4
1222,2005-01-30,5375.87,CC2,Mayor,41.7,128.99,11609.03,16984.9
1223,2006-09-26,6735.81,TV,Menor,23.2,118.61,10674.83,17410.64
1224,2001-06-12,5906.15,Sistema_Auxiliar,Menor,30.0,156.29,14066.55,19972.7
1225,2000-08-10,8934.65,CC2,Crítica,28.5,106.62,9595.82,18530.47
1226,2014-09-01,5014.03,BESS,Moderada,4.3,174.26,15683.66,20697.69
1227,2018-03-14,13098.89,Sistema_Auxiliar,Crítica,7.2,153.68,13831.59,26930.49
1228,2012-10-25,7366.26,TV,Menor,36.2,28.4,2555.6,9921.86
1229,2012-06-04,13622.79,CC2,Crítica,19.7,71.69,6452.46,20075.25
1230,2003-02-13,3154.58,TV,Menor,23.8,100.82,9073.79,12228.38
1231,2002-04-21,3384.39,CC1,Menor,13.0,183.76,16538.4,19922.79
1232,2017-07-01,10793.69,TV,Mayor,13.4,52.67,4739.97,15533.66
1233,2014-01-08,8740.12,TV,Crítica,30.9,176.25,15862.29,24602.41
1234,2005-11-30,9405.58,TV,Moderada,24.1,93.34,8400.26,17805.84
1235,2018-10-14,4753.87,CC2,Menor,42.0,23.54,2118.52,6872.38
1236,2005-02-07,11012.88,TV,Mayor,6.0,29.22,2629.9,13642.78
1237,2006-02-16,12509.29,Sistema_Auxiliar,Mayor,26.4,193.91,17452.28,29961.57
1238,2008-08-21,4901.16,CC2,Mayor,1.4,94.05,8464.93,13366.09
1239,2009-11-25,16583.86,BESS,Crítica,7.7,142.22,12799.57,29383.44
1240,2013-08-05,6038.34,BESS,Moderada,33.7,166.84,15015.34,21053.68
1241,2006-07-26,3312.25,BESS,Menor,21.7,168.31,15147.89,18460.14
1242,2013-03-15,10376.31,CC1,Crítica,47.2,196.77,17709.64,28085.95
1243,2012-09-21,4794.05,CC1,Moderada,20.2,72.09,6487.82,11281.87
1244,2004-06-23,3339.94,BESS,Moderada,21.9,180.17,16215.52,19555.45
1245,2003-10-15,13483.9,CC2,Crítica,4.4,135.38,12183.77,25667.68
1246,2012-09-13,9948.18,CC1,Moderada,3.4,29.87,2688.02,12636.21
1247,2000-12-22,3563.81,CC1,Menor,44.6,190.47,17142.08,20705.89
1248,2000-09-24,6445.29,CC1,Menor,24.2,40.54,3648.2,10093.49
1249,2009-05-11,5342.53,BESS,Mayor,18.1,131.48,11833.51,17176.04
1250,2016-03-01,16585.67,BESS,Crítica,43.9,168.27,15144.2,31729.87
1251,2017-06-27,5278.26,CC2,Mayor,37.2,60.16,5414.62,10692.88
1252,2019-08-18,6143.63,CC2,Menor,16.1,174.85,15736.67,21880.3
1253,2011-03-30,7564.31,TV,Mayor,35.9,135.7,12213.21,19777.52
1254,2011-10-29,9143.05,CC1,Mayor,45.3,108.51,9766.23,18909.28
1255,2013-12-07,6029.93,BESS,Mayor,10.2,192.51,17325.72,23355.65
1256,2010-04-22,5250.86,CC1,Menor,7.0,33.36,3001.96,8252.82
1257,2005-04-27,10330.45,TV,Mayor,16.5,18.02,1621.63,11952.07
1258,2003-12-02,5448.98,CC2,Menor,36.7,197.14,17742.29,23191.27
1259,2012-06-02,5693.66,CC2,Mayor,34.1,96.23,8660.78,14354.44
1260,2003-11-18,5088.76,Sistema_Auxiliar,Menor,41.2,107.79,9700.85,14789.6
1261,2015-01-02,6634.14,TV,Moderada,29.4,32.98,2968.43,9602.57
1262,2006-07-14,7201.18,Sistema_Auxiliar,Mayor,33.1,139.94,12594.29,19795.47
1263,2007-12-08,9909.7,CC2,Moderada,30.1,63.75,5737.35,15647.05
1264,2013-03-21,5705.0,Sistema_Auxiliar,Crítica,39.1,111.95,10075.49,15780.48
1265,2010-10-02,3900.06,CC2,Moderada,33.4,67.26,6053.8,9953.86
1266,2016-04-04,5269.96,Sistema_Auxiliar,Mayor,11.2,137.23,12350.35,17620.31
1267,2016-03-30,10865.61,Sistema_Auxiliar,Crítica,25.3,67.92,6112.73,16978.34
1268,2019-12-04,7238.15,TV,Menor,10.1,32.07,2886.69,10124.83
1269,2007-11-21,3452.89,BESS,Menor,8.0,115.32,10378.54,13831.43
1270,2014-09-30,10581.47,CC2,Mayor,42.7,143.57,12921.16,23502.63
1271,2000-10-17,5568.99,CC2,Mayor,39.4,170.16,15314.44,20883.43
1272,2002-10-20,7220.54,CC1,Menor,2.7,183.25,16492.15,23712.69
1273,2003-08-29,3151.53,TV,Menor,17.0,144.51,13005.91,16157.44
1274,2008-05-30,5430.72,Sistema_Auxiliar,Mayor,10.2,179.6,16163.65,21594.37
1275,2002-10-21,5782.43,CC1,Menor,47.9,125.47,11292.74,17075.17
1276,2000-08-31,4576.45,TV,Moderada,23.5,79.78,7180.45,11756.9
1277,2013-02-13,5614.11,Sistema_Auxiliar,Moderada,40.3,133.65,12028.48,17642.59
1278,2005-06-10,15705.59,CC1,Crítica,19.7,104.46,9401.56,25107.15
1279,2009-03-15,8852.07,Sistema_Auxiliar,Mayor,5.5,20.3,1827.02,10679.09
1280,2016-03-27,6412.14,Sistema_Auxiliar,Menor,42.3,164.5,14804.86,21217.0
1281,2002-03-02,6921.88,Sistema_Auxiliar,Menor,9.0,61.62,5546.2,12468.08
1282,2006-04-07,7161.78,BESS,Menor,32.4,113.15,10183.22,17345.0
1283,2001-05-01,3908.48,CC2,Moderada,45.5,88.85,7996.46,11904.94
1284,2000-10-15,3441.23,Sistema_Auxiliar,Menor,2.1,31.44,2829.87,6271.1
1285,2017-03-03,9655.26,CC2,Crítica,36.2,158.95,14305.18,23960.44
1286,2018-08-06,11773.2,TV,Crítica,35.2,77.42,6967.86,18741.06
1287,2002-08-14,5678.1,CC1,Menor,21.1,61.73,5555.31,11233.42
1288,2018-03-30,3657.66,TV,Menor,40.5,143.25,12892.12,16549.78
1289,2006-03-13,4666.06,CC1,Menor,10.0,21.63,1946.8,6612.87
1290,2013-01-20,7939.61,CC2,Menor,3.2,158.11,14229.99,22169.61
1291,2005-07-15,11449.76,TV,Mayor,45.4,87.7,7892.66,19342.41
1292,2003-09-21,5371.89,Sistema_Auxiliar,Menor,32.8,113.09,10178.04,15549.93
1293,2003-12-08,5612.32,TV,Menor,6.3,146.92,13222.54,18834.85
1294,2011-01-11,9439.1,CC1,Moderada,35.5,27.87,2508.42,11947.52
1295,2019-07-03,7266.07,CC2,Crítica,1.4,42.03,3783.04,11049.11
1296,2010-12-02,13343.65,CC1,Crítica,18.4,146.82,13213.74,26557.38
1297,2008-10-09,5393.51,CC1,Menor,20.6,148.83,13394.61,18788.12
1298,2000-01-01,7943.6,CC1,Mayor,3.2,171.53,15437.94,23381.55
1299,2016-12-03,16575.47,Sistema_Auxiliar,Crítica,1.6,199.51,17955.93,34531.4
1300,2004-07-01,7676.14,CC2,Moderada,28.3,181.77,16359.0,24035.13
1301,2017-08-19,5609.92,CC1,Mayor,29.3,66.21,5958.57,11568.49
1302,2015-12-11,15991.61,TV,Crítica,22.1,70.9,6381.17,22372.77
1303,2016-08-16,7838.83,CC1,Menor,41.5,117.51,10576.26,18415.09
1304,2008-09-15,7834.36,CC1,Moderada,31.6,179.04,16113.65,23948.01
1305,2008-07-28,16754.84,TV,Crítica,2.9,110.19,9917.17,26672.0
1306,2013-03-08,11524.65,TV,Mayor,44.3,29.86,2687.43,14212.07
1307,2009-11-29,6927.48,CC2,Mayor,13.3,41.3,3716.67,10644.15
1308,2016-08-02,3071.37,CC1,Menor,33.2,158.01,14220.99,17292.37
1309,2017-09-02,7386.63,TV,Menor,39.2,163.51,14715.74,22102.37
1310,2011-09-17,3016.96,Sistema_Auxiliar,Menor,31.2,17.29,1555.98,4572.95
1311,2004-03-09,6502.51,CC1,Moderada,14.0,132.13,11891.92,18394.42
1312,2001-09-23,7277.42,Sistema_Auxiliar,Menor,9.2,71.23,6410.65,13688.07
1313,2007-07-29,6623.41,CC2,Moderada,36.2,193.29,17396.21,24019.62
1314,2012-09-13,4386.25,TV,Mayor,25.9,126.83,11414.84,15801.1
1315,2007-07-14,4752.28,CC2,Mayor,9.0,127.96,11516.0,16268.28
1316,2007-11-26,10619.0,TV,Mayor,28.9,187.84,16905.5,27524.5
1317,2008-08-22,10621.82,CC2,Crítica,17.2,62.68,5641.12,16262.93
1318,2000-01-05,10732.19,TV,Mayor,17.7,19.34,1740.65,12472.84
1319,2019-12-05,6879.27,BESS,Moderada,26.3,169.75,15277.42,22156.69
1320,2012-07-24,10908.37,CC2,Crítica,3.6,37.47,3372.31,14280.68
1321,2005-08-06,3195.99,Sistema_Auxiliar,Menor,3.6,87.4,7866.24,11062.23
1322,2000-10-22,3767.45,Sistema_Auxiliar,Moderada,7.6,28.26,2543.75,6311.21
1323,2010-07-28,17164.35,TV,Crítica,25.8,36.81,3313.26,20477.61
1324,2007-05-17,6936.78,Sistema_Auxiliar,Menor,25.3,148.13,13331.32,20268.11
1325,2007-09-27,3310.09,BESS,Menor,7.3,163.11,14680.17,17990.25
1326,2018-10-15,4513.37,CC2,Menor,3.2,12.61,1134.84,5648.21
1327,2009-09-06,4896.36,BESS,Menor,42.8,108.69,9781.7,14678.06
1328,2009-11-13,6150.23,CC1,Menor,29.3,116.3,10467.03,16617.26
1329,2015-01-15,4636.64,Sistema_Auxiliar,Mayor,45.0,174.67,15720.42,20357.06
1330,2006-01-17,5355.87,TV,Menor,31.5,74.36,6692.62,12048.49
1331,2000-10-11,6852.39,CC2,Mayor,2.2,74.8,6731.92,13584.31
1332,2006-06-12,6061.43,CC2,Moderada,30.7,64.78,5829.86,11891.29
1333,2011-11-12,5007.71,TV,Moderada,44.4,14.63,1317.09,6324.8
1334,2000-02-02,7802.88,TV,Mayor,35.2,10.14,912.26,8715.13
1335,2005-11-09,8343.11,CC1,Crítica,38.6,96.24,8661.15,17004.27
1336,2009-11-29,4182.77,Sistema_Auxiliar,Menor,47.6,57.05,5134.25,9317.02
1337,2017-02-13,7128.65,CC2,Menor,20.5,126.87,11418.06,18546.71
1338,2017-08-13,8081.47,Sistema_Auxiliar,Mayor,12.9,188.7,16983.19,25064.66
1339,2010-04-17,5933.79,CC2,Menor,26.4,145.9,13131.07,19064.86
1340,2002-12-16,7605.67,TV,Menor,21.5,84.55,7609.73,15215.4
1341,2015-06-09,3878.67,BESS,Moderada,42.2,40.07,3606.69,7485.36
1342,2000-08-16,9340.95,CC1,Moderada,41.8,117.98,10618.26,19959.21
1343,2012-06-11,7059.97,Sistema_Auxiliar,Crítica,11.7,174.62,15715.91,22775.88
1344,2017-10-28,2476.38,CC2,Menor,12.8,168.94,15205.05,17681.43
1345,2018-08-23,7104.04,CC2,Crítica,20.2,135.68,12210.76,19314.8
1346,2010-04-17,4692.58,CC2,Menor,28.0,86.43,7778.9,12471.48
1347,2011-07-21,7813.5,BESS,Mayor,15.0,123.94,11154.95,18968.45
1348,2010-05-15,7665.01,TV,Menor,26.2,113.28,10195.48,17860.49
1349,2017-01-04,7436.55,CC2,Mayor,5.4,107.39,9665.18,17101.74
1350,2002-01-31,11626.39,TV,Crítica,19.0,189.54,17058.94,28685.32
1351,2004-11-13,5269.51,CC1,Mayor,38.7,93.89,8450.23,13719.74
1352,2002-10-11,16695.95,CC1,Crítica,13.1,178.14,16032.25,32728.2
1353,2009-04-07,5912.44,Sistema_Auxiliar,Mayor,3.1,198.5,17864.78,23777.22
1354,2015-08-03,6503.45,TV,Crítica,20.4,112.12,10091.14,16594.6
1355,2000-05-14,2413.15,CC1,Menor,22.0,99.84,8985.32,11398.46
1356,2019-12-24,9795.32,BESS,Mayor,9.4,25.12,2260.96,12056.27
1357,2018-03-22,4824.66,CC1,Moderada,41.6,156.78,14110.14,18934.8
1358,2000-05-21,14575.11,Sistema_Auxiliar,Crítica,16.8,59.88,5388.9,19964.01
1359,2018-05-07,5459.65,Sistema_Auxiliar,Moderada,42.8,19.18,1726.35,7186.0
1360,2015-09-23,6027.8,CC1,Menor,7.8,181.83,16364.92,22392.72
1361,2012-06-06,12926.23,CC2,Mayor,32.2,75.69,6811.99,19738.21
1362,2018-06-03,7221.1,TV,Moderada,25.9,137.18,12345.86,19566.95
1363,2006-06-20,2616.11,BESS,Menor,13.3,196.56,17690.58,20306.69
1364,2011-05-13,3183.11,Sistema_Auxiliar,Moderada,45.0,54.46,4901.49,8084.6
1365,2018-06-07,4072.24,CC2,Mayor,44.0,76.88,6919.48,10991.73
1366,2008-10-23,6497.55,Sistema_Auxiliar,Menor,36.4,94.97,8547.35,15044.9
1367,2019-11-16,11016.22,Sistema_Auxiliar,Mayor,15.0,135.36,12181.96,23198.17
1368,2008-05-28,4918.08,CC2,Moderada,6.5,61.9,5571.03,10489.11
1369,2015-07-15,9084.13,CC2,Crítica,35.6,67.66,6089.79,15173.91
1370,2010-08-09,12918.61,CC1,Mayor,18.1,153.74,13836.81,26755.42
1371,2012-01-02,7854.57,TV,Moderada,40.5,95.15,8563.72,16418.29
1372,2012-08-15,4548.66,CC2,Moderada,30.0,96.7,8703.17,13251.84
1373,2009-07-21,4748.98,BESS,Moderada,20.3,53.72,4834.44,9583.42
1374,2013-06-11,7026.82,Sistema_Auxiliar,Menor,25.6,163.16,14684.25,21711.07
1375,2011-08-31,3775.54,Sistema_Auxiliar,Menor,38.3,28.8,2592.36,6367.9
1376,2017-12-10,11681.5,CC2,Mayor,46.7,196.15,17653.46,29334.95
1377,2017-01-26,6348.35,BESS,Menor,5.7,144.43,12998.64,19346.99
1378,2002-07-12,9091.38,TV,Moderada,7.0,43.38,3904.0,12995.37
1379,2011-11-15,11192.48,CC1,Mayor,16.8,54.55,4909.68,16102.16
1380,2006-10-06,3858.4,BESS,Moderada,19.6,188.23,16940.72,20799.12
1381,2008-03-06,11462.18,CC1,Crítica,22.1,118.43,10658.36,22120.55
1382,2001-03-16,5903.93,CC2,Moderada,33.2,168.32,15148.94,21052.87
1383,2001-12-01,5384.11,CC2,Menor,45.7,78.68,7081.06,12465.17
1384,2008-04-23,6729.47,BESS,Crítica,25.9,89.0,8009.74,14739.21
1385,2005-03-15,8294.25,Sistema_Auxiliar,Crítica,11.8,116.59,10493.22,18787.47
1386,2010-12-10,9337.25,BESS,Moderada,10.0,93.74,8436.91,17774.16
1387,2000-11-03,15684.47,CC2,Crítica,19.3,19.01,1710.81,17395.28
1388,2003-06-05,5784.53,TV,Menor,24.3,151.04,13593.51,19378.04
1389,2017-01-14,3878.09,TV,Moderada,32.2,87.57,7880.86,11758.95
1390,2018-03-07,10553.04,BESS,Mayor,9.1,110.67,9960.16,20513.2
1391,2017-03-26,6886.03,CC1,Crítica,14.3,10.05,904.15,7790.18
1392,2012-05-02,17163.55,Sistema_Auxiliar,Crítica,12.0,157.89,14210.16,31373.71
1393,2001-01-05,11388.74,BESS,Crítica,7.3,69.01,6210.87,17599.61
1394,2008-04-02,12191.16,CC2,Crítica,6.7,143.67,12930.33,25121.49
1395,2018-09-23,4494.06,CC1,Menor,2.0,67.71,6093.68,10587.73
1396,2014-03-30,3752.97,CC2,Menor,10.2,180.17,16215.66,19968.64
1397,2018-06-29,11694.31,CC2,Crítica,6.9,138.8,12492.0,24186.32
1398,2018-08-14,5151.88,CC1,Menor,45.1,27.34,2460.4,7612.28
1399,2018-11-14,4842.8,TV,Menor,39.4,162.49,14623.79,19466.59
1400,2007-11-07,7615.45,CC1,Moderada,47.2,47.63,4286.33,11901.78
1401,2010-12-07,4413.25,CC1,Mayor,4.2,199.2,17928.22,22341.47
1402,2011-04-30,3749.58,Sistema_Auxiliar,Menor,25.4,79.32,7138.39,10887.97
1403,2005-09-30,7866.38,CC2,Moderada,11.8,76.64,6897.61,14763.98
1404,2007-08-04,12738.25,TV,Crítica,10.0,87.41,7866.63,20604.88
1405,2017-06-14,5640.76,Sistema_Auxiliar,Moderada,13.0,34.14,3072.27,8713.04
1406,2001-12-25,5334.72,BESS,Mayor,36.8,13.01,1170.83,6505.55
1407,2011-10-31,6545.85,TV,Moderada,47.0,148.05,13324.94,19870.79
1408,2001-09-20,4744.43,CC1,Moderada,26.9,78.31,7048.19,11792.61
1409,2014-03-27,7752.82,BESS,Mayor,15.7,110.08,9907.58,17660.4
1410,2004-03-26,4068.61,CC1,Moderada,32.8,14.64,1317.7,5386.31
1411,2012-11-13,6929.85,Sistema_Auxiliar,Mayor,11.2,122.27,11003.91,17933.76
1412,2002-06-29,15364.71,BESS,Crítica,34.7,48.81,4392.48,19757.19
1413,2003-06-03,6702.56,CC1,Crítica,7.1,72.25,6502.9,13205.46
1414,2011-06-25,4216.13,TV,Mayor,29.0,124.91,11242.11,15458.24
1415,2004-10-30,8709.66,BESS,Moderada,39.3,104.0,9360.3,18069.96
1416,2009-04-03,8637.96,CC2,Mayor,2.6,36.81,3312.97,11950.94
1417,2012-12-18,5531.6,CC1,Mayor,42.1,72.58,6532.36,12063.96
1418,2017-05-19,3892.98,Sistema_Auxiliar,Moderada,32.6,180.53,16247.74,20140.72
1419,2009-01-20,14134.44,BESS,Crítica,9.9,156.55,14089.63,28224.07
1420,2011-12-21,9692.93,CC2,Moderada,39.9,159.77,14379.51,24072.44
1421,2008-07-08,14329.33,Sistema_Auxiliar,Crítica,28.6,155.21,13968.77,28298.1
1422,2018-10-02,10800.55,TV,Mayor,30.0,197.33,17759.28,28559.83
1423,2012-11-09,13024.28,CC2,Crítica,15.0,174.72,15724.69,28748.97
1424,2011-03-04,6464.88,CC1,Moderada,17.0,113.27,10194.53,16659.41
1425,2004-04-03,8057.68,Sistema_Auxiliar,Crítica,34.1,116.14,10452.44,18510.13
1426,2007-12-25,3776.96,Sistema_Auxiliar,Moderada,7.0,117.6,10583.66,14360.63
1427,2003-03-13,4189.93,CC1,Moderada,29.6,119.4,10745.93,14935.86
1428,2015-06-22,3406.87,CC2,Menor,42.4,18.57,1671.02,5077.89
1429,2005-04-18,16387.01,CC2,Crítica,21.5,192.84,17355.38,33742.39
1430,2019-11-25,11570.27,CC1,Crítica,40.2,76.13,6851.26,18421.53
1431,2008-06-29,5034.65,TV,Menor,48.0,170.23,15320.48,20355.13
1432,2015-03-21,11112.47,Sistema_Auxiliar,Crítica,36.9,94.99,8549.38,19661.85
1433,2016-03-11,3033.36,CC1,Menor,21.5,85.41,7686.81,10720.17
1434,2014-04-09,6281.73,CC2,Moderada,14.0,105.04,9453.96,15735.69
